date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ
11/9/2019,CUNPL,True,196,65,53703.51,Quintana Roo,0.88,0,0,0,5,9,11,3,0.331632653
11/10/2019,CUNPL,True,196,79,65815.48,Quintana Roo,0.92,0,0,0.51,6,10,11,3,0.403061224
11/11/2019,CUNPL,True,196,118,107484.5,Quintana Roo,0.97,0,0,0.27,0,11,11,3,0.602040816
11/12/2019,CUNPL,True,196,129,121526.16,Quintana Roo,0.95,0,0,0,1,12,11,3,0.658163265
11/13/2019,CUNPL,True,196,131,130581.79,Quintana Roo,0.98,0,0,0,2,13,11,3,0.668367347
11/14/2019,CUNPL,True,196,123,124269.28,Quintana Roo,0.95,0,0,0,3,14,11,3,0.62755102
11/15/2019,CUNPL,True,196,106,96114.17,Quintana Roo,0.95,0,0,1,4,15,11,3,0.540816327
11/16/2019,CUNPL,True,196,112,94276.01,Quintana Roo,0.94,0,0,0.5,5,16,11,3,0.571428571
11/17/2019,CUNPL,True,196,86,74165.5,Quintana Roo,0.95,0,0,0,6,17,11,3,0.43877551
11/18/2019,CUNPL,True,196,58,54064.45,Quintana Roo,0.91,1,0,0,0,18,11,3,0.295918367
11/19/2019,CUNPL,True,196,55,50658.44,Quintana Roo,1,0,0,0,1,19,11,3,0.280612245
11/20/2019,CUNPL,True,196,74,70147.49,Quintana Roo,0.99,1,0,0.33,2,20,11,3,0.37755102
11/21/2019,CUNPL,True,196,74,64624.2,Quintana Roo,0.93,0,0,0.25,3,21,11,3,0.37755102
11/22/2019,CUNPL,True,196,91,88504.17,Quintana Roo,0.87,0,0,0,4,22,11,3,0.464285714
11/23/2019,CUNPL,True,196,92,92326.33,Quintana Roo,0.87,0,0,0.49,5,23,11,3,0.469387755
11/24/2019,CUNPL,True,196,84,77305.87,Quintana Roo,0.88,0,0,0.25,6,24,11,3,0.428571429
11/25/2019,CUNPL,True,196,84,78066.35,Quintana Roo,0.95,0,0,0,0,25,11,3,0.428571429
11/26/2019,CUNPL,True,196,83,76970.52,Quintana Roo,0.97,0,0,0.98,1,26,11,3,0.423469388
11/27/2019,CUNPL,True,196,112,106625.44,Quintana Roo,0.88,0,0,0,2,27,11,3,0.571428571
11/28/2019,CUNPL,True,196,108,105176.42,Quintana Roo,0.94,0,0,0,3,28,11,3,0.551020408
11/29/2019,CUNPL,True,196,96,90317.57,Quintana Roo,0.93,0,0,0,4,29,11,3,0.489795918
11/30/2019,CUNPL,True,196,108,102648.51,Quintana Roo,0.86,0,0,0.5,5,30,11,3,0.551020408
12/1/2019,CUNPL,True,196,69,56852.03,Quintana Roo,0.84,0,0,0,6,1,12,3,0.352040816
12/2/2019,CUNPL,True,196,74,62858.46,Quintana Roo,0.79,0,0,0.38,0,2,12,3,0.37755102
12/3/2019,CUNPL,True,196,70,64807.12,Quintana Roo,0.82,0,0,0,1,3,12,3,0.357142857
12/4/2019,CUNPL,True,196,111,104998.92,Quintana Roo,0.76,0,0,0,2,4,12,3,0.566326531
12/5/2019,CUNPL,True,196,104,91692.57,Quintana Roo,0.78,0,0,1,3,5,12,3,0.530612245
12/6/2019,CUNPL,True,196,69,61786.48,Quintana Roo,0.78,0,0,0,4,6,12,3,0.352040816
12/7/2019,CUNPL,True,196,60,49779.08,Quintana Roo,0.83,0,0,0,5,7,12,3,0.306122449
12/8/2019,CUNPL,True,196,62,48922,Quintana Roo,0.8,0,0,0.32,6,8,12,3,0.316326531
12/9/2019,CUNPL,True,196,56,42657.74,Quintana Roo,0.81,0,0,0.67,0,9,12,3,0.285714286
12/10/2019,CUNPL,True,196,57,45866.59,Quintana Roo,0.89,0,0,0,1,10,12,3,0.290816327
12/11/2019,CUNPL,True,196,57,56612.53,Quintana Roo,0.83,0,0,0.4,2,11,12,3,0.290816327
12/12/2019,CUNPL,True,196,51,48592.36,Quintana Roo,0.91,0,0,0.32,3,12,12,3,0.260204082
12/13/2019,CUNPL,True,196,52,51217.59,Quintana Roo,0.77,0,0,0.31,4,13,12,3,0.265306122
12/14/2019,CUNPL,True,196,70,63799.15,Quintana Roo,0.81,0,0,0,5,14,12,3,0.357142857
12/15/2019,CUNPL,True,196,96,87965.79,Quintana Roo,0.82,0,0,0.32,6,15,12,3,0.489795918
12/16/2019,CUNPL,True,196,90,86577.11,Quintana Roo,0.88,0,0,0,0,16,12,3,0.459183673
12/17/2019,CUNPL,True,196,65,61277.48,Quintana Roo,0.99,0,0,0.39,1,17,12,3,0.331632653
12/18/2019,CUNPL,True,196,87,84369.27,Quintana Roo,1,0,0,0,2,18,12,3,0.443877551
12/19/2019,CUNPL,True,196,69,65280.27,Quintana Roo,0.8,0,0,0,3,19,12,3,0.352040816
12/20/2019,CUNPL,True,196,77,73271.19,Quintana Roo,0.8,0,0,0,4,20,12,3,0.392857143
12/21/2019,CUNPL,True,196,87,89258.87,Quintana Roo,0.79,0,0,0.96,5,21,12,3,0.443877551
12/22/2019,CUNPL,True,196,95,111683.87,Quintana Roo,0.78,0,0,0.32,6,22,12,3,0.484693878
12/23/2019,CUNPL,True,196,111,139210.3,Quintana Roo,0.78,0,0,0,0,23,12,3,0.566326531
12/24/2019,CUNPL,True,196,115,146776.78,Quintana Roo,0.85,0,0,0,1,24,12,3,0.586734694
12/25/2019,CUNPL,True,196,114,169655.7,Quintana Roo,0.77,1,0,0,2,25,12,3,0.581632653
12/26/2019,CUNPL,True,196,128,210900.67,Quintana Roo,0.75,0,0,0,3,26,12,3,0.653061224
12/27/2019,CUNPL,True,196,141,235011.26,Quintana Roo,0.73,0,0,0,4,27,12,3,0.719387755
12/28/2019,CUNPL,True,196,175,282681.18,Quintana Roo,0.75,0,0,0.93,5,28,12,3,0.892857143
12/29/2019,CUNPL,True,196,168,273170.69,Quintana Roo,0.73,0,0,0,6,29,12,3,0.857142857
12/30/2019,CUNPL,True,196,158,259296.1,Quintana Roo,0.75,0,0,0,0,30,12,3,0.806122449
12/31/2019,CUNPL,True,196,162,256690.95,Quintana Roo,0.83,0,0,0,1,31,12,3,0.826530612
1/1/2020,CUNPL,True,196,169,265416.78,Quintana Roo,0.69,1,0,0.3,2,1,1,3,0.862244898
1/2/2020,CUNPL,True,196,158,216280.12,Quintana Roo,0.63,0,0,0.23,3,2,1,3,0.806122449
1/3/2020,CUNPL,True,196,152,205123.78,Quintana Roo,0.65,0,0,0,4,3,1,3,0.775510204
1/4/2020,CUNPL,True,196,116,154338.71,Quintana Roo,0.68,0,0,0,5,4,1,3,0.591836735
1/5/2020,CUNPL,True,196,99,111560.97,Quintana Roo,0.64,0,0,0.24,6,5,1,3,0.505102041
1/6/2020,CUNPL,True,196,114,121662.6,Quintana Roo,0.68,0,0,0.51,0,6,1,3,0.581632653
1/7/2020,CUNPL,True,196,122,120521.36,Quintana Roo,0.72,0,0,0.31,1,7,1,3,0.62244898
1/8/2020,CUNPL,True,196,123,119962.4,Quintana Roo,0.66,0,0,0,2,8,1,3,0.62755102
1/9/2020,CUNPL,True,196,104,105848.98,Quintana Roo,0.64,0,0,0,3,9,1,3,0.530612245
1/10/2020,CUNPL,True,196,100,104024.41,Quintana Roo,0.63,0,0,1,4,10,1,3,0.510204082
1/11/2020,CUNPL,True,196,95,96972.57,Quintana Roo,0.61,0,0,0.25,5,11,1,3,0.484693878
1/12/2020,CUNPL,True,196,95,93826.97,Quintana Roo,0.7,0,0,0.27,6,12,1,3,0.484693878
1/13/2020,CUNPL,True,196,99,95920.25,Quintana Roo,0.68,0,0,0,0,13,1,3,0.505102041
1/14/2020,CUNPL,True,196,118,114360.62,Quintana Roo,0.75,0,0,0.31,1,14,1,3,0.602040816
1/15/2020,CUNPL,True,196,129,130642.1,Quintana Roo,0.72,0,0,0.67,2,15,1,3,0.658163265
1/16/2020,CUNPL,True,196,116,118070.86,Quintana Roo,0.67,0,0,0,3,16,1,3,0.591836735
1/17/2020,CUNPL,True,196,92,98570.13,Quintana Roo,0.68,0,0,0,4,17,1,3,0.469387755
1/18/2020,CUNPL,True,196,74,74702.36,Quintana Roo,0.62,0,0,0.51,5,18,1,3,0.37755102
1/19/2020,CUNPL,True,196,68,71509.86,Quintana Roo,0.64,0,0,0,6,19,1,3,0.346938776
1/20/2020,CUNPL,True,196,86,84036.67,Quintana Roo,0.71,0,0,0.29,0,20,1,3,0.43877551
1/21/2020,CUNPL,True,196,115,116737.67,Quintana Roo,0.74,0,0,0,1,21,1,3,0.586734694
1/22/2020,CUNPL,True,196,126,125217.19,Quintana Roo,0.72,0,0,0.33,2,22,1,3,0.642857143
1/23/2020,CUNPL,True,196,148,144257.93,Quintana Roo,0.71,0,0,0,3,23,1,3,0.755102041
1/24/2020,CUNPL,True,196,113,116366.56,Quintana Roo,0.68,0,0,0.64,4,24,1,3,0.576530612
1/25/2020,CUNPL,True,196,104,101946.78,Quintana Roo,0.66,0,0,0.39,5,25,1,3,0.530612245
1/26/2020,CUNPL,True,196,77,75234.06,Quintana Roo,0.92,0,0,0.3,6,26,1,3,0.392857143
1/27/2020,CUNPL,True,196,94,85983.09,Quintana Roo,0.94,0,0,0.55,0,27,1,3,0.479591837
1/28/2020,CUNPL,True,196,104,100145.45,Quintana Roo,1,0,0,0,1,28,1,3,0.530612245
1/29/2020,CUNPL,True,196,111,109118.43,Quintana Roo,0.93,0,0,0.64,2,29,1,3,0.566326531
1/30/2020,CUNPL,True,196,126,127322.17,Quintana Roo,0.78,0,0,0.27,3,30,1,3,0.642857143
1/31/2020,CUNPL,True,196,100,99334.82,Quintana Roo,0.82,0,0,0.3,4,31,1,3,0.510204082
2/1/2020,CUNPL,True,196,90,88878.08,Quintana Roo,0.89,0,0,0.39,5,1,2,3,0.459183673
2/2/2020,CUNPL,True,196,87,80486.51,Quintana Roo,0.99,0,0,0.59,6,2,2,3,0.443877551
2/3/2020,CUNPL,True,196,64,61143.01,Quintana Roo,1,1,0,0.28,0,3,2,3,0.326530612
2/4/2020,CUNPL,True,196,113,112336.42,Quintana Roo,0.89,0,0,0,1,4,2,3,0.576530612
2/5/2020,CUNPL,True,196,117,110001.21,Quintana Roo,0.89,1,0,0,2,5,2,3,0.596938776
2/6/2020,CUNPL,True,196,138,128553.11,Quintana Roo,0.77,0,0,0,3,6,2,3,0.704081633
2/7/2020,CUNPL,True,196,126,124209.71,Quintana Roo,0.83,0,0,0.27,4,7,2,3,0.642857143
2/8/2020,CUNPL,True,196,109,108114.46,Quintana Roo,0.82,0,0,0.25,5,8,2,3,0.556122449
2/9/2020,CUNPL,True,196,93,88010.75,Quintana Roo,0.87,0,0,0.25,6,9,2,3,0.474489796
2/10/2020,CUNPL,True,196,89,81717.44,Quintana Roo,0.86,0,0,0.51,0,10,2,3,0.454081633
2/11/2020,CUNPL,True,196,76,66693.58,Quintana Roo,0.84,0,0,0,1,11,2,3,0.387755102
2/12/2020,CUNPL,True,196,73,67516.36,Quintana Roo,0.81,0,0,0,2,12,2,3,0.37244898
2/13/2020,CUNPL,True,196,96,89179.86,Quintana Roo,0.84,0,0,0,3,13,2,3,0.489795918
2/14/2020,CUNPL,True,196,77,75588.34,Quintana Roo,0.85,0,0,0.21,4,14,2,3,0.392857143
2/15/2020,CUNPL,True,196,79,80384.89,Quintana Roo,0.86,0,0,0.22,5,15,2,3,0.403061224
2/16/2020,CUNPL,True,196,99,93267,Quintana Roo,0.87,0,0,0.48,6,16,2,3,0.505102041
2/17/2020,CUNPL,True,196,140,136936.86,Quintana Roo,0.87,0,0,0,0,17,2,3,0.714285714
2/18/2020,CUNPL,True,196,155,148887.9,Quintana Roo,0.88,0,0,0,1,18,2,3,0.790816327
2/19/2020,CUNPL,True,196,161,154186.39,Quintana Roo,0.85,0,0,0,2,19,2,3,0.821428571
2/20/2020,CUNPL,True,196,171,166279.33,Quintana Roo,0.76,0,0,0.47,3,20,2,3,0.87244898
2/21/2020,CUNPL,True,196,125,125422.29,Quintana Roo,0.8,0,0,0.46,4,21,2,3,0.637755102
2/22/2020,CUNPL,True,196,116,112754.74,Quintana Roo,0.77,0,0,0.23,5,22,2,3,0.591836735
2/23/2020,CUNPL,True,196,115,113183.38,Quintana Roo,0.82,0,0,0,6,23,2,3,0.586734694
2/24/2020,CUNPL,True,196,119,110978.9,Quintana Roo,0.84,0,0,0,0,24,2,3,0.607142857
2/25/2020,CUNPL,True,196,134,124132.42,Quintana Roo,0.87,0,0,0.29,1,25,2,3,0.683673469
2/26/2020,CUNPL,True,196,140,133141.6,Quintana Roo,0.82,0,0,0,2,26,2,3,0.714285714
2/27/2020,CUNPL,True,196,147,136350.34,Quintana Roo,0.83,0,0,0.23,3,27,2,3,0.75
2/28/2020,CUNPL,True,196,89,88362.68,Quintana Roo,0.84,0,0,0.23,4,28,2,3,0.454081633
2/29/2020,CUNPL,True,196,83,79276.13,Quintana Roo,0.78,0,0,0.23,5,29,2,3,0.423469388
3/1/2020,CUNPL,True,196,100,94073.02,Quintana Roo,0.8,0,0,0.7,6,1,3,3,0.510204082
3/2/2020,CUNPL,True,196,93,82774.98,Quintana Roo,0.84,0,0,1,0,2,3,3,0.474489796
3/3/2020,CUNPL,True,196,110,90388.66,Quintana Roo,1,0,0,0.76,1,3,3,3,0.56122449
3/4/2020,CUNPL,True,196,123,101771.08,Quintana Roo,0.91,0,0,0.27,2,4,3,3,0.62755102
3/5/2020,CUNPL,True,196,113,96323.22,Quintana Roo,0.74,0,0,0,3,5,3,3,0.576530612
3/6/2020,CUNPL,True,196,109,89032.55,Quintana Roo,0.79,0,0,0,4,6,3,3,0.556122449
3/7/2020,CUNPL,True,196,130,106634.08,Quintana Roo,0.76,0,0,0.39,5,7,3,3,0.663265306
3/8/2020,CUNPL,True,196,114,89111.02,Quintana Roo,0.78,0,0,0.2,6,8,3,3,0.581632653
3/9/2020,CUNPL,True,196,99,82829.42,Quintana Roo,0.83,0,0,0.63,0,9,3,3,0.505102041
3/10/2020,CUNPL,True,196,104,91761.19,Quintana Roo,0.88,0,0,0.25,1,10,3,3,0.530612245
3/11/2020,CUNPL,True,196,140,122374.34,Quintana Roo,0.84,0,0,1,2,11,3,3,0.714285714
3/12/2020,CUNPL,True,196,170,151042.63,Quintana Roo,0.82,0,0,0,3,12,3,3,0.867346939
3/13/2020,CUNPL,True,196,145,128946.2,Quintana Roo,0.79,0,0,0.19,4,13,3,3,0.739795918
3/14/2020,CUNPL,True,196,135,118522.3,Quintana Roo,0.84,0,0,0.57,5,14,3,3,0.68877551
3/15/2020,CUNPL,True,196,117,97419.83,Quintana Roo,0.84,0,0,0.2,6,15,3,3,0.596938776
3/16/2020,CUNPL,True,196,114,93340.41,Quintana Roo,0.83,1,0,0,0,16,3,3,0.581632653
3/17/2020,CUNPL,True,196,96,81864.08,Quintana Roo,0.98,0,0,0,1,17,3,3,0.489795918
3/18/2020,CUNPL,True,196,80,70915.42,Quintana Roo,0.95,0,0,0.26,2,18,3,3,0.408163265
3/19/2020,CUNPL,True,196,69,69368.57,Quintana Roo,0.88,0,0,0.61,3,19,3,3,0.352040816
3/20/2020,CUNPL,True,196,52,44991.02,Quintana Roo,0.82,0,0,0.38,4,20,3,3,0.265306122
3/21/2020,CUNPL,True,196,39,31450.83,Quintana Roo,0.83,1,0,0,5,21,3,3,0.198979592
3/22/2020,CUNPL,True,196,41,32833.41,Quintana Roo,0.87,0,0,0.19,6,22,3,3,0.209183673
3/23/2020,CUNPL,True,196,29,23535.73,Quintana Roo,0.93,0,0,0.4,0,23,3,3,0.147959184
3/24/2020,CUNPL,True,196,25,18357.56,Quintana Roo,0.95,0,0,0.71,1,24,3,3,0.12755102
3/25/2020,CUNPL,True,196,10,7866.92,Quintana Roo,0.92,0,0,0,2,25,3,3,0.051020408
3/26/2020,CUNPL,True,196,11,9077.89,Quintana Roo,0.91,0,0,0.39,3,26,3,3,0.056122449
3/27/2020,CUNPL,True,196,8,6464,Quintana Roo,0.89,0,0,0.56,4,27,3,3,0.040816327
3/28/2020,CUNPL,True,196,5,3115.14,Quintana Roo,0.82,0,0,0.37,5,28,3,3,0.025510204
3/29/2020,CUNPL,True,196,5,3489.4,Quintana Roo,0.81,0,0,0.19,6,29,3,3,0.025510204
3/30/2020,CUNPL,True,196,6,4694.93,Quintana Roo,0.83,0,0,0.2,0,30,3,3,0.030612245
3/31/2020,CUNPL,True,196,5,4131.64,Quintana Roo,0.9,0,0,0.24,1,31,3,3,0.025510204
5/9/2020,CUNPL,True,196,0,0,Quintana Roo,0.92,0,0.2955,0,5,9,5,3,0
5/10/2020,CUNPL,True,196,0,0,Quintana Roo,0.95,0,0.1652,0,6,10,5,3,0
5/11/2020,CUNPL,True,196,0,0,Quintana Roo,0.87,0,0.1627,1,0,11,5,3,0
5/12/2020,CUNPL,True,196,0,0,Quintana Roo,0.96,0,0.1353,0,1,12,5,3,0
5/13/2020,CUNPL,True,196,0,0,Quintana Roo,0.97,0,0.1385,0,2,13,5,3,0
5/14/2020,CUNPL,True,196,0,0,Quintana Roo,0.89,0,0.1326,0.3,3,14,5,3,0
5/15/2020,CUNPL,True,196,0,0,Quintana Roo,0.9,0,0.1567,0,4,15,5,3,0
5/16/2020,CUNPL,True,196,0,0,Quintana Roo,0.85,0,0.1538,0,5,16,5,3,0
5/17/2020,CUNPL,True,196,0,0,Quintana Roo,0.76,0,0.1371,0.29,6,17,5,3,0
5/18/2020,CUNPL,True,196,0,0,Quintana Roo,0.9,0,0.4476,0,0,18,5,3,0
5/19/2020,CUNPL,True,196,0,0,Quintana Roo,0.88,0,0.3468,0.31,1,19,5,3,0
5/20/2020,CUNPL,True,196,0,0,Quintana Roo,0.99,0,0.4065,0,2,20,5,3,0
5/21/2020,CUNPL,True,196,0,0,Quintana Roo,0.8,0,0.4244,0,3,21,5,3,0
5/22/2020,CUNPL,True,196,0,0,Quintana Roo,0.69,0,0.3333,0,4,22,5,3,0
5/23/2020,CUNPL,True,196,0,0,Quintana Roo,0.71,0,0.3401,0,5,23,5,3,0
5/24/2020,CUNPL,True,196,0,0,Quintana Roo,0.76,0,0.3558,0.47,6,24,5,3,0
5/25/2020,CUNPL,True,196,0,0,Quintana Roo,0.75,0,0.3538,0,0,25,5,3,0
5/26/2020,CUNPL,True,196,0,0,Quintana Roo,0.77,0,0.2926,0,1,26,5,3,0
5/27/2020,CUNPL,True,196,0,0,Quintana Roo,1,0,0.1793,0,2,27,5,3,0
5/28/2020,CUNPL,True,196,0,0,Quintana Roo,0.82,0,0.2822,0,3,28,5,3,0
5/29/2020,CUNPL,True,196,0,0,Quintana Roo,0.76,0,0.3509,0,4,29,5,3,0
5/30/2020,CUNPL,True,196,0,0,Quintana Roo,0.75,0,0.4733,0.24,5,30,5,3,0
5/31/2020,CUNPL,True,196,0,0,Quintana Roo,0.75,0,0.4018,0,6,31,5,3,0
6/1/2020,CUNPL,True,196,0,0,Quintana Roo,0.67,0,0.3573,0.22,0,1,6,3,0
6/2/2020,CUNPL,True,196,0,0,Quintana Roo,0.78,0,0.3981,0.23,1,2,6,3,0
6/3/2020,CUNPL,True,196,0,0,Quintana Roo,0.9,0,0.3913,1,2,3,6,3,0
6/4/2020,CUNPL,True,196,0,0,Quintana Roo,0.7,0,0.4335,0.19,3,4,6,3,0
6/5/2020,CUNPL,True,196,0,0,Quintana Roo,0.67,0,0.4497,0.18,4,5,6,3,0
6/6/2020,CUNPL,True,196,0,0,Quintana Roo,0.65,0,0.4314,0.53,5,6,6,3,0
6/7/2020,CUNPL,True,196,0,0,Quintana Roo,0.58,0,0.4183,0,6,7,6,3,0
6/8/2020,CUNPL,True,196,0,0,Quintana Roo,0.65,0,0.426,0,0,8,6,3,0
6/9/2020,CUNPL,True,196,0,0,Quintana Roo,0.67,0,0.4018,0,1,9,6,3,0
6/10/2020,CUNPL,True,196,0,0,Quintana Roo,0.67,0,0.4054,0.25,2,10,6,3,0
6/11/2020,CUNPL,True,196,0,0,Quintana Roo,0.71,0,0.407,0.2,3,11,6,3,0
6/12/2020,CUNPL,True,196,0,0,Quintana Roo,0.72,0,0.3971,0.18,4,12,6,3,0
6/13/2020,CUNPL,True,196,0,0,Quintana Roo,0.7,0,0.3778,0.18,5,13,6,3,0
6/14/2020,CUNPL,True,196,0,0,Quintana Roo,0.71,0,0.3382,0.18,6,14,6,3,0
6/15/2020,CUNPL,True,196,0,0,Quintana Roo,0.74,0,0.3503,0.19,0,15,6,3,0
6/16/2020,CUNPL,True,196,0,0,Quintana Roo,0.86,0,0.328,0,1,16,6,3,0
6/17/2020,CUNPL,True,196,0,0,Quintana Roo,0.94,0,0.4131,0.24,2,17,6,3,0
6/18/2020,CUNPL,True,196,0,0,Quintana Roo,0.78,0,0.3312,0.38,3,18,6,3,0
6/19/2020,CUNPL,True,196,0,0,Quintana Roo,0.74,0,0.3394,0.18,4,19,6,3,0
6/20/2020,CUNPL,True,196,0,0,Quintana Roo,0.83,0,0.3353,0.18,5,20,6,3,0
6/21/2020,CUNPL,True,19,0,0,Quintana Roo,0.79,0,0.3518,0,6,21,6,3,0
6/22/2020,CUNPL,True,196,0,0,Quintana Roo,0.84,0,0.3492,0.18,0,22,6,3,0
6/23/2020,CUNPL,True,196,0,0,Quintana Roo,0.94,0,0.3437,0.44,1,23,6,3,0
6/24/2020,CUNPL,True,196,0,0,Quintana Roo,1,0,0.3734,0.47,2,24,6,3,0
6/25/2020,CUNPL,True,196,0,0,Quintana Roo,0.77,0,0.4018,0.19,3,25,6,3,0
6/26/2020,CUNPL,True,196,0,0,Quintana Roo,0.72,0,0.4236,0,4,26,6,3,0
6/27/2020,CUNPL,True,196,0,0,Quintana Roo,0.77,0,0.3709,0.18,5,27,6,3,0
6/28/2020,CUNPL,True,196,0,0,Quintana Roo,0.82,0,0.3765,0.54,6,28,6,3,0
6/29/2020,CUNPL,True,196,0,0,Quintana Roo,0.75,0,0.3471,0.18,0,29,6,3,0
6/30/2020,CUNPL,True,196,0,0,Quintana Roo,0.82,0,0.3178,0,1,30,6,3,0
7/1/2020,CUNPL,True,196,2,2288.5,Quintana Roo,0.91,0,0.3118,0.24,2,1,7,3,0.010204082
7/2/2020,CUNPL,True,196,7,6289.3,Quintana Roo,0.7,0,0.3249,0.15,3,2,7,3,0.035714286
7/3/2020,CUNPL,True,196,6,5396.64,Quintana Roo,0.71,0,0.3223,0.15,4,3,7,3,0.030612245
7/4/2020,CUNPL,True,196,6,4478.52,Quintana Roo,0.69,0,0.2978,0.14,5,4,7,3,0.030612245
7/5/2020,CUNPL,True,196,8,6896.09,Quintana Roo,0.78,0,0.3047,0.42,6,5,7,3,0.040816327
7/6/2020,CUNPL,True,196,15,13982.39,Quintana Roo,0.78,0,0.3365,0.43,0,6,7,3,0.076530612
7/7/2020,CUNPL,True,196,17,16614.2,Quintana Roo,0.86,0,0.316,0,1,7,7,3,0.086734694
7/8/2020,CUNPL,True,196,11,10629.2,Quintana Roo,0.95,0,0.3241,0,2,8,7,3,0.056122449
7/9/2020,CUNPL,True,196,15,14671.82,Quintana Roo,0.85,0,0.2521,0.46,3,9,7,3,0.076530612
7/10/2020,CUNPL,True,196,9,8067.75,Quintana Roo,0.8,0,0.205,0.3,4,10,7,3,0.045918367
7/11/2020,CUNPL,True,196,10,8495.42,Quintana Roo,0.79,0,0.2033,0.32,5,11,7,3,0.051020408
7/12/2020,CUNPL,True,196,13,11079.15,Quintana Roo,0.81,0,0.1934,0.32,6,12,7,3,0.066326531
7/13/2020,CUNPL,True,196,12,10764.45,Quintana Roo,0.81,0,0.1977,0.33,0,13,7,3,0.06122449
7/14/2020,CUNPL,True,196,12,11937.44,Quintana Roo,0.92,0,0.1889,0.38,1,14,7,3,0.06122449
7/15/2020,CUNPL,True,196,14,13034.1,Quintana Roo,1,0,0.195,0.21,2,15,7,3,0.071428571
7/16/2020,CUNPL,True,196,16,15159.86,Quintana Roo,0.97,0,0.2134,0.34,3,16,7,3,0.081632653
7/17/2020,CUNPL,True,196,17,15668.76,Quintana Roo,0.86,0,0.2299,0.49,4,17,7,3,0.086734694
7/18/2020,CUNPL,True,196,27,23603.95,Quintana Roo,0.95,0,0.2242,1,5,18,7,3,0.137755102
7/19/2020,CUNPL,True,196,24,24112.7,Quintana Roo,0.99,0,0.218,0.5,6,19,7,3,0.12244898
7/20/2020,CUNPL,True,196,19,17943.8,Quintana Roo,0.9,0,0.2112,0.17,0,20,7,3,0.096938776
7/21/2020,CUNPL,True,196,16,16339.83,Quintana Roo,0.93,0,0.2107,0,1,21,7,3,0.081632653
7/22/2020,CUNPL,True,196,17,17466.49,Quintana Roo,0.88,0,0.2348,0,2,22,7,3,0.086734694
7/23/2020,CUNPL,True,196,26,26954.75,Quintana Roo,0.91,0,0.2332,0.18,3,23,7,3,0.132653061
7/24/2020,CUNPL,True,196,30,27793.95,Quintana Roo,0.94,0,0.2483,0,4,24,7,3,0.153061224
7/25/2020,CUNPL,True,196,26,23509.87,Quintana Roo,0.91,0,0.2304,0.17,5,25,7,3,0.132653061
7/26/2020,CUNPL,True,196,26,25607.53,Quintana Roo,0.95,0,0.2427,0.34,6,26,7,3,0.132653061
7/27/2020,CUNPL,True,196,32,29812.5,Quintana Roo,0.9,0,0.248,0,0,27,7,3,0.163265306
7/28/2020,CUNPL,True,196,32,33230.78,Quintana Roo,0.94,0,0.2487,0.19,1,28,7,3,0.163265306
7/29/2020,CUNPL,True,196,37,37714.4,Quintana Roo,0.96,0,0.2583,0.2,2,29,7,3,0.18877551
7/30/2020,CUNPL,True,196,41,40942.65,Quintana Roo,0.94,0,0.2598,0.52,3,30,7,3,0.209183673
7/31/2020,CUNPL,True,196,24,21839.53,Quintana Roo,0.92,0,0.2721,0,4,31,7,3,0.12244898
8/1/2020,CUNPL,True,196,20,17998.79,Quintana Roo,0.69,0,0.2852,0.56,5,1,8,3,0.102040816
8/2/2020,CUNPL,True,196,17,14399.26,Quintana Roo,0.76,0,0.2903,0.19,6,2,8,3,0.086734694
8/3/2020,CUNPL,True,196,20,19229.54,Quintana Roo,0.81,0,0.3359,0.58,0,3,8,3,0.102040816
8/4/2020,CUNPL,True,196,20,21101.12,Quintana Roo,0.83,0,0.3311,0,1,4,8,3,0.102040816
8/5/2020,CUNPL,True,196,22,25328.73,Quintana Roo,0.83,0,0.3582,0.46,2,5,8,3,0.112244898
8/6/2020,CUNPL,True,196,25,25642.85,Quintana Roo,0.81,0,0.3661,0,3,6,8,3,0.12755102
8/7/2020,CUNPL,True,196,21,19105.9,Quintana Roo,0.8,0,0.3832,0.59,4,7,8,3,0.107142857
8/8/2020,CUNPL,True,196,14,12695.75,Quintana Roo,0.77,0,0.4092,0.2,5,8,8,3,0.071428571
8/9/2020,CUNPL,True,196,7,6390,Quintana Roo,0.78,0,0.3849,0,6,9,8,3,0.035714286
8/10/2020,CUNPL,True,196,26,23265.41,Quintana Roo,0.84,0,0.3978,0.41,0,10,8,3,0.132653061
8/11/2020,CUNPL,True,196,34,33744.19,Quintana Roo,0.79,0,0.4062,0.46,1,11,8,3,0.173469388
8/12/2020,CUNPL,True,196,27,25614.32,Quintana Roo,0.89,0,0.4098,0.24,2,12,8,3,0.137755102
8/13/2020,CUNPL,True,196,38,33525.06,Quintana Roo,0.83,0,0.4099,0.2,3,13,8,3,0.193877551
8/14/2020,CUNPL,True,196,37,31243.32,Quintana Roo,0.85,0,0.4154,0.2,4,14,8,3,0.18877551
8/15/2020,CUNPL,True,196,37,30874.15,Quintana Roo,0.94,0,0.4281,1,5,15,8,3,0.18877551
8/16/2020,CUNPL,True,196,12,9763.16,Quintana Roo,0.95,0,0.435,0.4,6,16,8,3,0.06122449
8/17/2020,CUNPL,True,196,17,16036.21,Quintana Roo,0.91,0,0.4225,0.21,0,17,8,3,0.086734694
