,date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ,Evento,Lugar,Modalidad
4774,2022-01-24,MTYWI,True,174,38,144756.55,Nuevo Leon,0.67,0,0.2626,0.36,0,24,1,23,0.218390805,,,
4775,2022-01-25,MTYWI,True,174,41,152462.52,Nuevo Leon,0.73,0,0.2957,0.0,1,25,1,23,0.235632184,,,
4776,2022-01-26,MTYWI,True,174,41,150586.3,Nuevo Leon,1.0,0,0.3,0.77,2,26,1,23,0.235632184,,,
4777,2022-01-27,MTYWI,True,174,34,127909.04,Nuevo Leon,0.99,0,0.246,0.62,3,27,1,23,0.195402299,,,
4778,2022-01-28,MTYWI,True,174,33,117771.25,Nuevo Leon,0.96,0,0.233,0.6,4,28,1,23,0.189655172,,,
4779,2022-01-29,MTYWI,True,174,36,125190.02,Nuevo Leon,0.97,0,0.2138,0.91,5,29,1,23,0.206896552,,,
4780,2022-01-30,MTYWI,True,174,24,80475.77,Nuevo Leon,0.87,0,0.2229,0.0,6,30,1,23,0.137931034,,,
4781,2022-01-31,MTYWI,True,174,36,126936.79,Nuevo Leon,0.87,0,0.2486,1.0,0,31,1,23,0.206896552,,,
4782,2022-02-01,MTYWI,True,174,46,165444.3,Nuevo Leon,0.87,0,0.2012,0.0,1,1,2,23,0.264367816,,,
4783,2022-02-02,MTYWI,True,174,51,186174.91,Nuevo Leon,0.96,0,0.2704,0.0,2,2,2,23,0.293103448,,,
4784,2022-02-03,MTYWI,True,174,52,189435.75,Nuevo Leon,0.8,0,0.2913,0.38,3,3,2,23,0.298850575,,,
4785,2022-02-04,MTYWI,True,174,52,194119.55,Nuevo Leon,0.74,0,0.2537,0.0,4,4,2,23,0.298850575,,,
4786,2022-02-05,MTYWI,True,174,62,213646.51,Nuevo Leon,0.66,1,0.3399,0.0,5,5,2,23,0.356321839,,,
4787,2022-02-06,MTYWI,True,174,42,153841.04,Nuevo Leon,0.67,0,0.3505,0.8,6,6,2,23,0.24137931,,,
4788,2022-02-07,MTYWI,True,174,71,258193.85,Nuevo Leon,0.71,1,0.2948,0.35,0,7,2,23,0.408045977,,,
4789,2022-02-08,MTYWI,True,174,90,317521.05,Nuevo Leon,0.81,0,0.3703,0.0,1,8,2,23,0.517241379,,,
4790,2022-02-09,MTYWI,True,174,106,373089.99,Nuevo Leon,0.81,0,0.3199,0.45,2,9,2,23,0.609195402,,,
4791,2022-02-10,MTYWI,True,174,96,327376.16,Nuevo Leon,0.67,0,0.361,0.34,3,10,2,23,0.551724138,,,
4792,2022-02-11,MTYWI,True,174,47,165518.23,Nuevo Leon,0.68,0,0.3859,0.67,4,11,2,23,0.270114943,,,
4793,2022-02-12,MTYWI,True,174,46,163861.91,Nuevo Leon,0.63,0,0.3968,0.0,5,12,2,23,0.264367816,,,
4794,2022-02-13,MTYWI,True,174,49,162433.32,Nuevo Leon,0.6,0,0.4113,0.0,6,13,2,23,0.281609195,,,
4795,2022-02-14,MTYWI,True,174,71,262783.2,Nuevo Leon,0.77,0,0.5279,0.0,0,14,2,23,0.408045977,,,
4796,2022-02-15,MTYWI,True,174,94,321116.25,Nuevo Leon,1.0,0,0.4478,0.39,1,15,2,23,0.540229885,Expo Manufactura,Cintermex,Presencial
4797,2022-02-15,MTYWI,True,174,94,321116.25,Nuevo Leon,1.0,0,0.4478,0.39,1,15,2,23,0.540229885,H2 Expo Hidrógeno,Cintermex,Presencial
4798,2022-02-16,MTYWI,True,174,85,300529.95,Nuevo Leon,0.9,0,0.592,0.44,2,16,2,23,0.488505747,Expo Manufactura,Cintermex,Presencial
4799,2022-02-16,MTYWI,True,174,85,300529.95,Nuevo Leon,0.9,0,0.592,0.44,2,16,2,23,0.488505747,H2 Expo Hidrógeno,Cintermex,Presencial
4800,2022-02-17,MTYWI,True,174,71,256641.51,Nuevo Leon,0.69,0,0.6008,0.35,3,17,2,23,0.408045977,Expo Manufactura,Cintermex,Presencial
4801,2022-02-18,MTYWI,True,174,66,235225.29,Nuevo Leon,0.69,0,0.6511,0.0,4,18,2,23,0.379310345,,,
4802,2022-02-19,MTYWI,True,174,73,262898.26,Nuevo Leon,0.65,0,0.5877,1.0,5,19,2,23,0.41954023,,,
4803,2022-02-20,MTYWI,True,174,45,156349.13,Nuevo Leon,0.63,0,0.6193,0.0,6,20,2,23,0.25862069,,,
4804,2022-02-21,MTYWI,True,174,74,268558.39,Nuevo Leon,0.72,0,0.7115,0.65,0,21,2,23,0.425287356,,,
4805,2022-02-22,MTYWI,True,174,82,296808.14,Nuevo Leon,0.87,0,0.6217,0.4,1,22,2,23,0.471264368,,,
4806,2022-02-23,MTYWI,True,174,97,368452.35,Nuevo Leon,0.79,0,0.7497,0.37,2,23,2,23,0.557471264,,,
4807,2022-02-24,MTYWI,True,174,84,320284.67,Nuevo Leon,0.69,0,0.6148,0.28,3,24,2,23,0.482758621,,,
4808,2022-02-25,MTYWI,True,174,75,272666.03,Nuevo Leon,0.61,0,0.6532,0.0,4,25,2,23,0.431034483,,,
4809,2022-02-26,MTYWI,True,174,72,257832.98,Nuevo Leon,0.64,0,0.6573,0.0,5,26,2,23,0.413793103,,,
4810,2022-02-27,MTYWI,True,174,57,208793.82,Nuevo Leon,0.63,0,0.6669,0.0,6,27,2,23,0.327586207,Expo Quinceañera,Cintermex,Presencial
4811,2022-02-28,MTYWI,True,174,78,296591.74,Nuevo Leon,0.68,0,0.6435,0.32,0,28,2,23,0.448275862,,,
4812,2022-03-01,MTYWI,True,174,82,304538.37,Nuevo Leon,0.75,0,0.699,0.76,1,1,3,23,0.471264368,,,
4813,2022-03-02,MTYWI,True,174,83,323750.22,Nuevo Leon,0.76,0,0.7488,0.0,2,2,3,23,0.477011494,,,
4814,2022-03-03,MTYWI,True,174,61,230183.71,Nuevo Leon,0.63,0,0.7375,0.31,3,3,3,23,0.350574713,,,
4815,2022-03-04,MTYWI,True,174,55,183177.32,Nuevo Leon,0.68,0,0.653,0.99,4,4,3,23,0.316091954,,,
4816,2022-03-05,MTYWI,True,174,68,221068.55,Nuevo Leon,0.7,0,0.6432,0.33,5,5,3,23,0.390804598,,,
4817,2022-03-06,MTYWI,True,174,61,215193.88,Nuevo Leon,0.72,0,0.6059,0.0,6,6,3,23,0.350574713,,,
4818,2022-03-07,MTYWI,True,174,97,341035.12,Nuevo Leon,0.76,0,0.6142,0.68,0,7,3,23,0.557471264,,,
4819,2022-03-08,MTYWI,True,174,104,381496.29,Nuevo Leon,0.9,0,0.629,0.41,1,8,3,23,0.597701149,,,
4820,2022-03-09,MTYWI,True,174,96,363042.12,Nuevo Leon,1.0,0,0.6448,0.44,2,9,3,23,0.551724138,Simposium Internacional AMCAOF,Cintermex,Presencial
4821,2022-03-10,MTYWI,True,174,99,371717.65,Nuevo Leon,0.81,0,0.6043,0.39,3,10,3,23,0.568965517,Simposium Internacional AMCAOF,Cintermex,Presencial
4822,2022-03-11,MTYWI,True,174,74,267903.27,Nuevo Leon,0.67,0,0.5189,0.29,4,11,3,23,0.425287356,Simposium Internacional AMCAOF,Cintermex,Presencial
4823,2022-03-12,MTYWI,True,174,84,303707.57,Nuevo Leon,0.7,0,0.5106,0.94,5,12,3,23,0.482758621,Simposium Internacional AMCAOF,Cintermex,Presencial
4824,2022-03-12,MTYWI,True,174,84,303707.57,Nuevo Leon,0.7,0,0.5106,0.94,5,12,3,23,0.482758621,Expo Graduación,Cintermex,Presencial
4825,2022-03-13,MTYWI,True,174,55,196561.25,Nuevo Leon,0.67,0,0.4937,0.36,6,13,3,23,0.316091954,Expo Graduación,Cintermex,Presencial
4826,2022-03-14,MTYWI,True,174,97,360245.34,Nuevo Leon,0.72,0,0.4809,0.34,0,14,3,23,0.557471264,,,
4827,2022-03-15,MTYWI,True,174,122,450976.4,Nuevo Leon,0.81,0,0.486,0.0,1,15,3,23,0.701149425,,,
4828,2022-03-16,MTYWI,True,174,134,497760.21,Nuevo Leon,0.86,0,0.4357,0.37,2,16,3,23,0.770114943,Expo Empaque Norte,Cintermex,Presencial
4829,2022-03-17,MTYWI,True,174,104,382509.87,Nuevo Leon,0.71,0,0.3951,0.53,3,17,3,23,0.597701149,Expo Empaque Norte,Cintermex,Presencial
4830,2022-03-18,MTYWI,True,174,62,232522.73,Nuevo Leon,0.7,0,0.3678,0.26,4,18,3,23,0.356321839,Expo Empaque Norte,Cintermex,Presencial
4831,2022-03-19,MTYWI,True,174,69,259717.08,Nuevo Leon,0.74,0,0.3653,0.77,5,19,3,23,0.396551724,Fashion Show Boda,Auditorio Pabellon M,Presencial
4832,2022-03-20,MTYWI,True,174,63,222372.3,Nuevo Leon,0.75,0,0.3393,0.49,6,20,3,23,0.362068966,Fashion Show Boda,Auditorio Pabellon M,Presencial
4833,2022-03-21,MTYWI,True,174,75,248934.21,Nuevo Leon,0.77,1,0.3405,0.76,0,21,3,23,0.431034483,,,
4834,2022-03-22,MTYWI,True,174,98,335064.03,Nuevo Leon,0.89,0,0.3712,0.31,1,22,3,23,0.563218391,,,
4835,2022-03-24,MTYWI,True,174,107,414545.04,Nuevo Leon,0.8,0,0.2993,0.26,3,24,3,23,0.614942529,,,
4836,2022-03-25,MTYWI,True,174,157,665316.87,Nuevo Leon,0.74,0,0.3076,0.25,4,25,3,23,0.902298851,Expo Tu Casa,Cintermex,Presencial
4837,2022-03-26,MTYWI,True,174,140,612156.4,Nuevo Leon,0.8,0,0.3025,1.0,5,26,3,23,0.804597701,Expo tu Boda,Cintermex,Presencial
4838,2022-03-26,MTYWI,True,174,140,612156.4,Nuevo Leon,0.8,0,0.3025,1.0,5,26,3,23,0.804597701,Expo Tu Casa,Cintermex,Presencial
4839,2022-03-27,MTYWI,True,174,67,265768.84,Nuevo Leon,0.74,0,0.269,0.73,6,27,3,23,0.385057471,Expo Tu Casa,Cintermex,Presencial
4840,2022-03-27,MTYWI,True,174,67,265768.84,Nuevo Leon,0.74,0,0.269,0.73,6,27,3,23,0.385057471,Expo tu Boda,Cintermex,Presencial
4841,2022-03-28,MTYWI,True,174,122,450826.14,Nuevo Leon,0.81,0,0.3121,0.53,0,28,3,23,0.701149425,,,
4842,2022-03-29,MTYWI,True,174,139,533365.57,Nuevo Leon,0.88,0,0.359,0.86,1,29,3,23,0.798850575,,,
4843,2022-03-30,MTYWI,True,174,121,468200.75,Nuevo Leon,0.89,0,0.4352,0.0,2,30,3,23,0.695402299,,,
4844,2022-03-31,MTYWI,True,174,124,475578.94,Nuevo Leon,0.8,0,0.3001,0.26,3,31,3,23,0.712643678,,,
4845,2022-04-01,MTYWI,True,174,160,666233.42,Nuevo Leon,0.64,0,0.3321,0.17,4,1,4,23,0.91954023,,,
4846,2022-04-02,MTYWI,True,174,143,575692.45,Nuevo Leon,0.64,0,0.3349,0.17,5,2,4,23,0.82183908,,,
4847,2022-04-03,MTYWI,True,174,95,320533.21,Nuevo Leon,0.67,0,0.3492,0.17,6,3,4,23,0.545977011,,,
4848,2022-04-04,MTYWI,True,174,129,474839.71,Nuevo Leon,0.67,0,0.3645,0.17,0,4,4,23,0.74137931,,,
4849,2022-04-05,MTYWI,True,174,138,509704.68,Nuevo Leon,0.75,0,0.4365,0.61,1,5,4,23,0.793103448,,,
4850,2022-04-06,MTYWI,True,174,135,487765.13,Nuevo Leon,0.74,0,0.3982,0.22,2,6,4,23,0.775862069,,,
4851,2022-04-07,MTYWI,True,174,95,335970.39,Nuevo Leon,0.7,0,0.3747,0.35,3,7,4,23,0.545977011,,,
4852,2022-04-08,MTYWI,True,174,79,263596.23,Nuevo Leon,0.65,0,0.3914,0.33,4,8,4,23,0.454022989,,,
4853,2022-04-09,MTYWI,True,174,88,304167.43,Nuevo Leon,0.65,0,0.4305,0.17,5,9,4,23,0.505747126,,,
4854,2022-04-10,MTYWI,True,174,61,208203.46,Nuevo Leon,0.67,0,0.4496,0.0,6,10,4,23,0.350574713,,,
4855,2022-04-11,MTYWI,True,174,49,175799.81,Nuevo Leon,0.7,0,0.25,0.0,0,11,4,23,0.281609195,,,
4856,2022-04-12,MTYWI,True,174,52,183736.24,Nuevo Leon,0.79,0,0.2408,0.0,1,12,4,23,0.298850575,,,
4857,2022-04-13,MTYWI,True,174,49,175256.13,Nuevo Leon,0.81,0,0.3351,0.21,2,13,4,23,0.281609195,,,
4858,2022-04-14,MTYWI,True,174,48,167822.13,Nuevo Leon,0.74,0,0.2534,0.52,3,14,4,23,0.275862069,,,
4859,2022-04-15,MTYWI,True,174,46,154077.0,Nuevo Leon,0.7,0,0.2731,0.16,4,15,4,23,0.264367816,,,
4860,2022-04-16,MTYWI,True,174,44,136820.28,Nuevo Leon,0.72,0,0.2645,1.0,5,16,4,23,0.252873563,,,
4861,2022-04-17,MTYWI,True,174,29,96599.76,Nuevo Leon,0.72,0,0.2121,0.34,6,17,4,23,0.166666667,,,
4862,2022-04-18,MTYWI,True,174,68,255155.46,Nuevo Leon,0.83,0,0.2746,0.57,0,18,4,23,0.390804598,,,
4863,2022-04-19,MTYWI,True,174,98,381438.54,Nuevo Leon,1.0,0,0.377,0.65,1,19,4,23,0.563218391,,,
4864,2022-04-20,MTYWI,True,174,97,376667.37,Nuevo Leon,0.96,0,0.2307,0.68,2,20,4,23,0.557471264,,,
4865,2022-04-21,MTYWI,True,174,79,320431.82,Nuevo Leon,0.84,0,0.2482,0.0,3,21,4,23,0.454022989,,,
4866,2022-04-22,MTYWI,True,174,62,204604.3,Nuevo Leon,0.74,0,0.1957,0.0,4,22,4,23,0.356321839,,,
4867,2022-04-23,MTYWI,True,174,56,213308.76,Nuevo Leon,0.72,0,0.1943,0.67,5,23,4,23,0.32183908,,,
4868,2022-04-24,MTYWI,True,174,64,218153.73,Nuevo Leon,0.72,0,0.2104,0.0,6,24,4,23,0.367816092,,,
4869,2022-04-25,MTYWI,True,174,131,459231.86,Nuevo Leon,0.75,0,0.1949,0.86,0,25,4,23,0.752873563,,,
4870,2022-04-26,MTYWI,True,174,139,499873.08,Nuevo Leon,0.81,0,0.2483,0.19,1,26,4,23,0.798850575,,,
4871,2022-04-27,MTYWI,True,174,164,569578.87,Nuevo Leon,0.77,0,0.1573,0.2,2,27,4,23,0.942528736,,,
4872,2022-04-28,MTYWI,True,174,158,534529.66,Nuevo Leon,0.68,0,0.1836,0.3,3,28,4,23,0.908045977,,,
4873,2022-04-29,MTYWI,True,174,144,537254.38,Nuevo Leon,0.68,0,0.1937,0.3,4,29,4,23,0.827586207,,,
4874,2022-04-30,MTYWI,True,174,147,531009.39,Nuevo Leon,0.69,0,0.1945,0.33,5,30,4,23,0.844827586,,,
4875,2022-05-01,MTYWI,True,174,82,293497.84,Nuevo Leon,0.67,1,0.1994,0.3,6,1,5,23,0.471264368,,,
4876,2022-05-02,MTYWI,True,174,127,457086.21,Nuevo Leon,0.62,1,0.2356,0.28,0,2,5,23,0.729885057,,,
4877,2022-05-03,MTYWI,True,174,165,594499.23,Nuevo Leon,0.72,0,0.1696,0.33,1,3,5,23,0.948275862,Fabtech México,Cintermex,Presencial
4878,2022-05-04,MTYWI,True,174,162,598239.65,Nuevo Leon,0.71,0,0.2412,0.35,2,4,5,23,0.931034483,Fabtech México,Cintermex,Presencial
4879,2022-05-05,MTYWI,True,174,133,495361.02,Nuevo Leon,0.62,0,0.1772,0.27,3,5,5,23,0.764367816,Expo ARLAM por Publitur,Auditorio Pabellon M,Presencial
4880,2022-05-05,MTYWI,True,174,133,495361.02,Nuevo Leon,0.62,0,0.1772,0.27,3,5,5,23,0.764367816,Fabtech México,Cintermex,Presencial
4881,2022-05-06,MTYWI,True,174,63,247601.13,Nuevo Leon,0.6,0,0.1849,0.54,4,6,5,23,0.362068966,,,
4882,2022-05-07,MTYWI,True,174,45,166444.76,Nuevo Leon,0.63,0,0.1966,0.28,5,7,5,23,0.25862069,,,
4883,2022-05-08,MTYWI,True,174,45,159433.27,Nuevo Leon,0.63,0,0.192,0.42,6,8,5,23,0.25862069,,,
4884,2022-05-09,MTYWI,True,174,96,367421.46,Nuevo Leon,0.68,0,0.1699,0.15,0,9,5,23,0.551724138,,,
4885,2022-05-10,MTYWI,True,174,105,395681.37,Nuevo Leon,0.73,0,0.2536,0.68,1,10,5,23,0.603448276,,,
4886,2022-05-11,MTYWI,True,174,108,389516.55,Nuevo Leon,0.79,0,0.1657,0.75,2,11,5,23,0.620689655,,,
4887,2022-05-12,MTYWI,True,174,89,306805.87,Nuevo Leon,0.78,0,0.2245,0.92,3,12,5,23,0.511494253,,,
4888,2022-05-13,MTYWI,True,174,107,375763.57,Nuevo Leon,0.77,0,0.1449,0.72,4,13,5,23,0.614942529,,,
4889,2022-05-14,MTYWI,True,174,65,216997.33,Nuevo Leon,0.83,0,0.1414,0.56,5,14,5,23,0.373563218,Expo Tatuaje Monterrey,Cintermex,Presencial
4890,2022-05-15,MTYWI,True,174,62,225813.85,Nuevo Leon,0.96,0,0.1958,0.73,6,15,5,23,0.356321839,Expo Tatuaje Monterrey,Cintermex,Presencial
4891,2022-05-15,MTYWI,True,174,62,225813.85,Nuevo Leon,0.96,0,0.1958,0.73,6,15,5,23,0.356321839,Expo Belleza Monterrey,Cintermex,Presencial
